pt_num,service,resp_time,log_rt,boxcox_rt,queue_id
991,svc1,0.4591968148043941,0.3778861574986465,-0.6713886874762419,0
992,svc1,0.27637547137975765,0.24402439820483376,-1.0115999811422596,0
993,svc1,0.3588970483612125,0.30667337686248897,-0.8449284288654761,0
994,svc1,0.2149769230205771,0.19472508321343296,-1.1566360204829234,0
995,svc1,0.29939143489502207,0.26189602785800853,-0.9623613834455796,0
996,svc1,0.662820319286182,0.5085151482436107,-0.3800062113615528,0
997,svc1,0.39023626231408787,0.3294737055866787,-0.7878351925163166,0
998,svc1,0.24744835927286934,0.2211001524142752,-1.0771773836802017,0
999,svc1,0.25473071993132745,0.2269209837694434,-1.0602453982580182,0
1000,svc1,0.2904452886182294,0.2549873437863251,-0.9812158237091189,0
1001,svc1,0.32762119158052083,0.2833887630596672,-0.9050281184070923,0
1002,svc1,0.24270764220890545,0.21729258149216552,-1.0883639497253084,0
1003,svc1,0.11177984501601848,0.10596219512684268,-1.4739028003724581,0
1004,svc1,0.3806004129142192,0.3225184863703595,-0.8050816746963176,0
1005,svc1,0.2963214562584682,0.25953060441040565,-0.9687922586901698,0
1006,svc1,0.2889761726859847,0.25384823867059314,-0.984345803896892,0
1007,svc1,0.3879253730550565,0.3278100948287017,-0.7919473662411856,0
1008,svc1,0.37652136498275657,0.31955956671709074,-0.812462761709776,0
1009,svc1,0.3837014129702739,0.32476209184630733,-0.7995026311656472,0
1010,svc1,0.2356227542776433,0.21157509746220002,-1.1053334930513663,0
1011,svc1,0.40110741794042815,0.3372629367500495,-0.768687041355268,0
1012,svc1,0.15497267816973015,0.1440766884296637,-1.3254938606189028,0
1013,svc1,0.1658356723825006,0.15343814521975754,-1.2922839005742748,0
1014,svc1,0.4487855966046585,0.3707256859340169,-0.6882500493068182,0
1015,svc1,0.42849436469515584,0.35662099777027306,-0.7218121424468351,0
1016,svc1,0.3772095753500661,0.32005940522459203,-0.8112140250010336,0
1017,svc1,0.16904847581156549,0.15619014939027498,-1.2827176401487361,0
1018,svc1,0.47181639160026756,0.38649727855954674,-0.6512608067083766,0
1019,svc1,0.2505176023275185,0.2235575474679896,-1.0700045854881817,0
1020,svc1,0.42791805585301224,0.3562174784144422,-0.7227793976341419,0
1021,svc1,0.18758017841738459,0.17191777331464778,-1.2295951285900257,0
1022,svc1,0.31866453130844924,0.2766195057597375,-0.9228801462605974,0
1023,svc1,0.3660037404277672,0.31188949937893956,-0.8317226229250222,0
1024,svc1,0.35132719334123336,0.30108721569664015,-0.8591716946664868,0
1025,svc1,0.06437253711237638,0.06238545850366074,-1.685419198646876,0
1026,svc1,0.15500039539936677,0.1441006863108124,-1.3254073444898693,0
1027,svc1,0.2623613228390517,0.23298403283836064,-1.0428178715753433,0
1028,svc1,0.30756828439414263,0.268169140751299,-0.9454268774596689,0
1029,svc1,0.34624208959007374,0.2973170735863876,-0.8688452164288278,0
1030,svc1,0.2544903584205126,0.2267294011993592,-1.0607995049021928,0
1031,svc1,0.1858116675794556,0.17042749165869223,-1.2345223385245991,0
1032,svc1,0.3504941609426419,0.30047057061485677,-0.8607505112689083,0
1033,svc1,0.21286916069743841,0.19298875992109785,-1.1620400672004494,0
1034,svc1,0.30034821163148884,0.2626320837018633,-0.9603653979837414,0
1035,svc1,0.30521749610889026,0.2663696905727811,-0.950266987281249,0
1036,svc1,0.3340945586151424,0.28825282850091105,-0.8923104114538414,0
1037,svc1,0.17567985870494526,0.16184658342300334,-1.2633177151010462,0
1038,svc1,0.4666261623982716,0.38296463532812886,-0.6594988002871612,0
1039,svc1,0.1944252707502259,0.1776651247134516,-1.2107869470656993,0
1040,svc1,0.4686884191022584,0.38436977061161426,-0.6562188968213236,0
1041,svc1,0.3551483553757312,0.30391093570052374,-0.8519587155290855,0
1042,svc1,0.2339768236124075,0.2102421437933752,-1.109320237080615,0
1043,svc1,0.2608980514503898,0.23182420633173648,-1.0461356176062706,0
1044,svc1,0.16694650322975688,0.15439051097668902,-1.2889636586819855,0
1045,svc1,0.3374701363115177,0.2907798715473627,-0.8857383093494017,0
1046,svc1,0.1133773619112326,0.10739806416540776,-1.4678415712890487,0
1047,svc1,0.4206731060073956,0.3511307776170455,-0.735007496435109,0
1048,svc1,0.34242060026027243,0.29447440245652706,-0.8761721639335948,0
1049,svc1,0.3000100817597864,0.2623720196372553,-0.9610703454943801,0
1050,svc1,0.12153725997894327,0.11470029776903674,-1.4376675053116412,0
1051,svc1,0.15216653742130837,0.14164411555914452,-1.3343022774527609,0
1052,svc1,0.3064237714836284,0.26729345868403565,-0.9477805181274269,0
1053,svc1,0.20296473735066065,0.1847891243024642,-1.187881471216329,0
1054,svc1,0.32709334290399034,0.2829910941754011,-0.9060718806338477,0
1055,svc1,0.30020061368424455,0.26251857078030927,-0.9606730568289551,0
1056,svc1,0.17282744887151857,0.1594174564393948,-1.271606588596457,0
1057,svc1,0.34781029202087677,0.29848126966411015,-0.8658527887310836,0
1058,svc1,0.27595956101702174,0.2436984924274667,-1.0125123677676982,0
1059,svc1,0.24989919613736974,0.22306290497227677,-1.071445462074525,0
1060,svc1,0.21237801039210868,0.19258372878208735,-1.163304005214193,0
1061,svc1,0.24943304011194056,0.22268988051072378,-1.072533037776456,0
1062,svc1,0.2399697343844178,0.21508697156456966,-1.0948853961342975,0
1063,svc1,0.3128244924322966,0.2721809172561347,-0.9346858192532019,0
1064,svc1,0.20928996321043686,0.19003338010578136,-1.1712920435176388,0
1065,svc1,0.19426337450468406,0.17752957230806687,-1.2112270788810218,0
1066,svc1,0.16065315732837493,0.14898291331811284,-1.307956528766643,0
1067,svc1,0.39710005996595127,0.33439870259603494,-0.7757081834154703,0
1068,svc1,0.25804075968968976,0.22955555814262796,-1.052646995069754,0
1069,svc1,0.19870031468622218,0.18123789875380084,-1.1992448317876476,0
1070,svc1,0.4696031998229544,0.3849924322591918,-0.6547668104318566,0
1071,svc1,0.5605920874073838,0.4450652924630026,-0.5181687932939762,0
1072,svc1,0.2298912599107056,0.20692575889957235,-1.119290796235182,0
1073,svc1,0.561389429869021,0.4455760850314794,-0.5170340066733761,0
1074,svc1,0.1821474708133931,0.16733267500306778,-1.2448229673325346,0
1075,svc1,0.36652064504484916,0.3122678342446744,-0.8307682302844126,0
1076,svc1,0.26865752639329754,0.23795927555033405,-1.028669599002612,0
1077,svc1,0.20538900027647944,0.1868023366530776,-1.181486453476918,0
1078,svc1,0.26559421744226025,0.23554174899605163,-1.0355276140873513,0
1079,svc1,0.10715262644913955,0.10179151816055747,-1.4917634414322758,0
1080,svc1,0.24124121663917625,0.21611186012999417,-1.0918512227624935,0
1081,svc1,0.4421840122641527,0.36615863978115915,-0.6990656096716945,0
1082,svc1,0.3878964856932785,0.327789281272754,-0.7919988651494053,0
1083,svc1,0.2513078180295227,0.22418925879512938,-1.0681665522448613,0
1084,svc1,0.1774568813685307,0.16335692744264826,-1.2581953014121994,0
1085,svc1,0.28283277797562273,0.24907074040909555,-0.997540771748762,0
1086,svc1,0.2440083475523651,0.21833870454557142,-1.0852815216326823,0
1087,svc1,0.21499059405724075,0.1947363352458718,-1.1566010754290525,0
1088,svc1,0.27630397023604314,0.24396837774055788,-1.011756774202465,0
1089,svc1,0.29072701138577534,0.25520563434264654,-0.9806167130673445,0
1090,svc1,0.49300660746111763,0.4007919441742648,-0.6181894708660899,0
1091,svc1,0.14886139055184594,0.13877135673485894,-1.3448052149735545,0
1092,svc1,0.34384645458234786,0.29553599047206924,-0.8734325606726366,0
1093,svc1,0.1892885107361061,0.17335523817812865,-1.2248624386294227,0
1094,svc1,0.3339184906944079,0.28812084419818385,-0.8926543181437991,0
1095,svc1,0.2705139732645753,0.23942152195811736,-1.024536667854921,0
1096,svc1,0.14032360981872227,0.13131209038546918,-1.3726126289655922,0
1097,svc1,0.7507017594793975,0.5600167129710372,-0.2713146555009085,0
1098,svc1,0.18025519148034652,0.1657306790622882,-1.25019204356937,0
1099,svc1,0.46022818643404384,0.3785927155860229,-0.6697311000866413,0
1100,svc1,0.13585411844515577,0.12738489519114984,-1.387583013665238,0
1101,svc1,0.152341971541054,0.14179636851842184,-1.33374870128872,0
1102,svc1,0.35202841612010816,0.3016059952402173,-0.8578444628976077,0
1103,svc1,0.28388931020346025,0.24989399454508102,-0.9952591479607158,0
1104,svc1,0.5856651211132345,0.46100395407895384,-0.48294512892360325,0
1105,svc1,0.20905052771733865,0.18983536374309073,-1.1719144034081495,0
1106,svc1,0.6280059519460588,0.48735592356018803,-0.42549552872925683,0
1107,svc1,0.2442319102765248,0.21851839999423878,-1.0847527308811469,0
1108,svc1,0.2838144391931986,0.2498356770617651,-0.995420664071433,0
1109,svc1,0.23951787345987785,0.21472249228416299,-1.0959660477644448,0
1110,svc1,0.33847619373565696,0.2915317980417351,-0.8837873286329395,0
1111,svc1,0.4785192427896867,0.3910410753015782,-0.6407034137682305,0
1112,svc1,0.4751789330099584,0.38877929294948355,-0.6459532369433604,0
1113,svc1,0.05305145743944183,0.05169209942172023,-1.7494335148427622,1
1114,svc1,0.4978029062478016,0.40399930517562,-0.6108249771022696,0
1115,svc1,0.4057547670136858,0.3405743592665412,-0.7605980189627525,0
1116,svc1,0.261950248137626,0.232658340313091,-1.0437487776319503,0
1117,svc1,0.21015756053442092,0.1907505664490743,-1.1690405493324143,0
1118,svc1,0.25052200931870827,0.22356107159545183,-1.0699943250659227,0
1119,svc1,0.1733431738269304,0.15985708769104287,-1.270101781302887,0
1120,svc1,0.32736774521781475,0.283197842216297,-0.9055291522492577,0
1121,svc1,0.335461333683134,0.2892768004592123,-0.8896444979926795,0
1122,svc1,0.4032667778605601,0.33880293119880994,-0.7649214534612624,0
1123,svc1,0.2828181948934865,0.24905937246989363,-0.9975723008776075,0
1124,svc1,0.3709021947318667,0.3154690594007854,-0.8227111123608915,0
1125,svc1,0.4479583981289912,0.37015456297689264,-0.6895999252020548,0
1126,svc1,0.32495001376193366,0.2813747332638708,-0.9103206751292303,0
1127,svc1,0.21006401003795624,0.1906732590672638,-1.1692830481182825,0
1128,svc1,0.15314222917214926,0.14249058942263565,-1.3312284410316517,0
1129,svc1,0.21430858389514468,0.19417484805960522,-1.1583460445961173,0
1130,svc1,0.4948151490437357,0.40200255307324595,-0.6154074236672584,0
1131,svc1,0.3646639124842512,0.31090818036004914,-0.8342002665060673,0
1132,svc1,0.2099001207434224,0.1905378113614901,-1.1697080360056689,0
1133,svc1,0.23605652010388348,0.21192608622938297,-1.1042856658322682,0
1134,svc1,0.10893465146658206,0.10339978099325652,-1.4848302648855038,0
1135,svc1,0.13326839643915575,0.1251058440528868,-1.3963814621729655,0
1136,svc1,0.27224204698287985,0.24078073532392197,-1.020705061702905,0
1137,svc1,0.24857092477661236,0.221999637115057,-1.074547689481038,0
1138,svc1,0.23465822431711536,0.21079419033632962,-1.1076676900438231,0
1139,svc1,0.2165802991217102,0.19604388938334064,-1.1525467848389317,0
1140,svc1,0.5050282525054764,0.4088116704535271,-0.5998121293934268,0
1141,svc1,0.17655158971871943,0.16258777838854724,-1.2608009457665206,0
1142,svc1,0.4126860605495948,0.34549289964647634,-0.7486380546328718,0
1143,svc1,0.1863732621279257,0.1709009746084647,-1.2329546014871415,0
1144,svc1,0.6196950295126876,0.4822378781351697,-0.43658118040006644,0
1145,svc1,0.33685487348971904,0.29031974584805614,-0.8869331982537484,0
1146,svc1,0.34058710024966327,0.2931076525245934,-0.8797052639804174,0
1147,svc1,0.2960876340816983,0.25935021453422813,-0.9692837243155084,0
1148,svc1,0.1780339077669917,0.163846868997644,-1.256538714956687,0
1149,svc1,0.2517791227329569,0.22456583757178208,-1.0670719819540102,0
1150,svc1,0.23788421357464948,0.21340364288900646,-1.0998834585453556,0
1151,svc1,0.2628220257588711,0.23334891955059622,-1.0417756367443471,0
1152,svc1,0.20582593709498137,0.1871647571212924,-1.1803387573436352,0
1153,svc1,0.07717629825365191,0.07434307860671048,-1.6208384406279244,0
1154,svc1,0.40552620584648236,0.3404117564033528,-0.7609945185200547,0
1155,svc1,0.42351755208902153,0.35313095789458654,-0.730191397184509,0
1156,svc1,0.5169438094925737,0.4166976591349414,-0.5818586702516851,0
1157,svc1,0.402092601497841,0.3379658360017215,-0.7669675031393086,0
1158,svc1,0.45620179299289715,0.37583153425974913,-0.6762151130852934,0
1159,svc1,0.46444646646228843,0.38147733247774973,-0.6629751188292365,0
1160,svc1,0.2301469825032082,0.20713366021510032,-1.1186635625644457,0
1161,svc1,0.37470632225127687,0.31824012448900973,-0.8157627997145708,0
1162,svc1,0.3093796707795785,0.26955349130449735,-0.9417127439926773,0
1163,svc1,0.22690691956340403,0.20449630267472094,-1.1266424608643435,0
1164,svc1,0.2452179971103243,0.21931061266937305,-1.0824238687419334,0
1165,svc1,0.37248015722437094,0.3166194369013171,-0.8198236770211166,0
1166,svc1,0.5975926307239466,0.46849789039222145,-0.466511745477805,0
1167,svc1,0.3713252392039706,0.31577760016602213,-0.8219362696120271,0
1168,svc1,0.45525616491771487,0.3751819434896918,-0.6777429928763968,0
1169,svc1,0.433307248655028,0.35998453525303914,-0.7137652151619631,0
1170,svc1,0.22997897631345451,0.2069970768101632,-1.1190755983947596,0
1171,svc1,0.27156729068036356,0.24025022676075936,-1.0221994066661506,0
1172,svc1,0.5189802429348487,0.4180392169028795,-0.5788156889619004,0
1173,svc1,0.15428180071738964,0.14347833300433505,-1.3276534144151126,0
1174,svc1,0.16978867509530765,0.15682311291932452,-1.280529430208655,0
1175,svc1,0.2878519520319328,0.25297567700099904,-0.9867475455513023,0
1176,svc1,0.24193501373773985,0.2166706582596878,-1.0901997114616322,0
1177,svc1,0.15938617064307972,0.14789070182327166,-1.311834876018007,0
1178,svc1,0.2778257146209692,0.24515997311960913,-1.0084251098114712,0
1179,svc1,0.365119590530125,0.311242036909188,-0.8333569924617645,0
1180,svc1,0.29866345089870533,0.2613356209017508,-0.9638826818640397,0
1181,svc1,0.1507899560694193,0.14044862487598953,-1.338659618053764,0
1182,svc1,0.20673530109051425,0.18791861490878042,-1.1779549034728287,0
1183,svc1,0.39258581026330586,0.3311623140900124,-0.7836694406378202,0
1184,svc1,0.23446834162097777,0.21064038477679997,-1.1081279026943343,0
1185,svc1,0.3100974607427349,0.2701015319592405,-0.9402446342631873,0
1186,svc1,0.31239026710643714,0.271850105974321,-0.935568963632527,0
1187,svc1,0.25951088930674016,0.23072346251093862,-1.0492913034972935,0
1188,svc1,0.1410069668712833,0.13191117679581385,-1.3703495337121185,0
1189,svc1,0.17071497229784394,0.1576146496058241,-1.277799258340799,0
1190,svc1,0.15730479838615247,0.14609385205370176,-1.3182471939393914,0
1191,svc1,0.11347898800688039,0.1074893373144119,-1.467457754924807,0
1192,svc1,0.16995466372810683,0.15696499910856876,-1.280039527113535,0
1193,svc1,0.5188813406178018,0.41797410378672095,-0.5789633071256264,0
1194,svc1,0.20070033922754138,0.1829050025793071,-1.19389703812084,0
1195,svc1,0.21089252034695752,0.19135770782208217,-1.1671376972715508,0
1196,svc1,0.3673965814386799,0.3129086264495871,-0.8291528096503783,0
1197,svc1,0.23388110472526666,0.21016457134798458,-1.109552611755457,0
1198,svc1,0.3385988165097963,0.2916234075586564,-0.8835497765632453,0
1199,svc1,0.39052735318574844,0.32968306597322966,-0.7873182584222204,0
1200,svc1,0.12092571288748509,0.11415487328353256,-1.439885230508986,0
1201,svc1,0.24894229274224894,0.22229702730764422,-1.0736793285335289,0
1202,svc1,0.288357327471915,0.2533680173675102,-0.9856671736950429,0
1203,svc1,0.5030981700405822,0.40752842469943457,-0.6027444875709999,0
1204,svc1,0.1652841678527819,0.15296497817747237,-1.2939373773058835,0
1205,svc1,0.32904111855954044,0.2844577187254351,-0.902225455982947,0
1206,svc1,0.2207977378864877,0.1995045285700016,-1.1418781524228396,0
1207,svc1,0.35321704775145146,0.30248475594693175,-0.8555983752846715,0
1208,svc1,0.1591213830050155,0.14766228968046996,-1.3126477877321263,0
1209,svc1,0.12817580508278872,0.12060199650149787,-1.4140198332595784,0
1210,svc1,0.522799852171987,0.4205506484497538,-0.5731277618296098,0
1211,svc1,0.3422996914928057,0.29438433067667,-0.8764047953120716,0
1212,svc1,0.3128923248228086,0.27223258496841896,-0.9345479266992383,0
1213,svc1,0.4820053590599755,0.3933961429672056,-0.6352482382181305,0
1214,svc1,0.4337130735595094,0.36026763398383455,-0.7130891938441265,0
1215,svc1,0.2604979324250358,0.23150682736288636,-1.0470448038500295,0
1216,svc1,0.40260395572276364,0.33833047739529554,-0.7660759999985242,0
1217,svc1,0.768937637364772,0.5703791615120235,-0.24974881760802636,0
1218,svc1,0.25916495520987576,0.23044876729774336,-1.050079880163984,0
1219,svc1,0.2311730211416478,0.20796739064946415,-1.1161511753183622,0
1220,svc1,0.296824354913562,0.2599184720414752,-0.9677360288613576,0
1221,svc1,0.24854844145352895,0.22198162970749116,-1.0746002871251539,0
1222,svc1,0.3438740362962067,0.2955565147147898,-0.8733796342550528,0
1223,svc1,0.33537869966305034,0.28921492178502867,-0.8898054882313969,0
1224,svc1,0.1260797280294262,0.11874233363129187,-1.4214039294550347,0
1225,svc1,0.2670635793724247,0.23670208111582816,-1.0322320718852376,0
1226,svc1,0.28465244266211986,0.25048820912638003,-0.9936143555116149,0
1227,svc1,0.12727840510178653,0.11980623658377901,-1.4171721155746355,0
1228,svc1,0.11533087300680377,0.10915110798267619,-1.4605000912738002,0
1229,svc1,0.28938973304604165,0.25416903128011686,-0.983463724911198,0
1230,svc1,0.27761699078346064,0.24499661681541077,-1.0088814235372772,0
1231,svc1,0.4387989841969855,0.3638087268319833,-0.704649656067354,0
1232,svc1,0.2059839274581713,0.18729577106707485,-1.179924132351406,0
1233,svc1,0.4548941561989853,0.37493315309699615,-0.6783284141042113,0
1234,svc1,0.44239649510796397,0.3663059630010537,-0.6987159632938417,0
1235,svc1,0.6928686884078563,0.5264245386591093,-0.3419035338043723,0
1236,svc1,0.17581837312593646,0.1619643929278342,-1.2629173022573843,0
1237,svc1,0.15974327519679,0.14819866613908272,-1.3107398513530006,0
1238,svc1,0.34764830705030286,0.2983610786355225,-0.866161504797606,0
1239,svc1,0.3684636733691391,0.313688704293619,-0.8271880298148642,0
1240,svc1,0.2158998963820014,0.19548445810105378,-1.1542798125633635,0
1241,svc1,0.24497352249651008,0.21911426261944741,-1.083000715784436,0
1242,svc1,0.2301823900907572,0.20716244301787942,-1.1185767487501468,0
1243,svc1,0.40113957804607686,0.3372858898342681,-0.7686308684570927,0
1244,svc1,0.3886439878008577,0.32832772264090593,-0.790667009535764,0
1245,svc1,0.3255782592525189,0.281848786311142,-0.9090735146269826,0
1246,svc1,0.38778810073293135,0.32771118525209497,-0.7921921091789811,0
1247,svc1,0.3678862902058192,0.31326669455102424,-0.8282507028750686,0
1248,svc1,0.08995229361074975,0.08613392795364742,-1.5626352414892442,0
1249,svc1,0.3581564013328902,0.3061281928531345,-0.8463138694948477,0
1250,svc1,0.11271322161349213,0.10680137657114662,-1.4703550500296536,0
1251,svc1,0.2699392474478822,0.2389690626710797,-1.0258143005706628,0
1252,svc1,0.12173747223805803,0.11487879775993928,-1.4369429327893244,0
1253,svc1,0.5428164758007814,0.4336096264502039,-0.5437274619323984,0
1254,svc1,0.0752057653497473,0.07251205289081253,-1.6303275028978135,0
1255,svc1,0.2157279889373437,0.19534306521279005,-1.154718198923794,0
1256,svc1,0.42725655030767407,0.3557541053123228,-0.7238906246549519,0
1257,svc1,0.455258554538287,0.3751835855501536,-0.6777391294536153,0
1258,svc1,0.24498438906480327,0.21912299093428583,-1.082975068246066,0
1259,svc1,0.34581687550610557,0.2970011710797802,-0.8696580310121869,0
1260,svc1,0.28532974153040824,0.2510152936238017,-0.9921568151785544,0
1261,svc1,0.4199151458063777,0.3505971133532982,-0.7362941963164381,0
1262,svc1,0.334004350020272,0.288185208372877,-0.8924865986020047,0
1263,svc1,0.21444904227032435,0.1942905107950079,-1.1579863954196057,0
1264,svc1,0.3050782972066987,0.26626303683439645,-0.9505543007998072,0
1265,svc1,0.3796200677484092,0.32180814803767926,-0.8068511952505836,0
1266,svc1,0.20580675134502402,0.1871488461162295,-1.1803891210577617,0
1267,svc1,0.3436291584393467,0.29537428024673973,-0.8738496198706056,0
1268,svc1,0.3612081407794423,0.3083726442169755,-0.8406165302338129,0
1269,svc1,0.21578391440489356,0.19538906578344967,-1.1545755583033144,0
1270,svc1,0.15521943229476248,0.14429031059974473,-1.3247239781514124,0
1271,svc1,0.19587099057688104,0.1788747822996978,-1.206866490066753,0
1272,svc1,0.20109959963861843,0.1832374702493189,-1.192833370804129,0
1273,svc1,0.4735547788709714,0.3876776985283346,-0.6485139937814893,0
1274,svc1,0.20140038396603444,0.1834878630327031,-1.1920329042705784,0
1275,svc1,0.2762167744013325,0.24390005638808504,-1.0119480172843707,0
1276,svc1,0.298698008610198,0.26136223076105103,-0.9638104140262804,0
1277,svc1,0.21741781364188728,0.19673206950052202,-1.1504181414841441,0
1278,svc1,0.190755631514274,0.174588090071881,-1.2208187620514126,0
1279,svc1,0.5047813245778058,0.40864758836002557,-0.6001869028182759,0
1280,svc1,0.44135004336133954,0.36558020449308676,-0.7004389207824172,0
1281,svc1,0.3023282972834076,0.26415366045345745,-0.9562469261988567,0
1282,svc1,0.25634291676900745,0.2282050536872967,-1.05653701745678,0
1283,svc1,0.18194099469164618,0.16715799784924312,-1.2454071540782687,0
1284,svc1,0.2712104212450649,0.239969534165439,-1.022990662022491,0
1285,svc1,0.348497744667875,0.29899119112155487,-0.8645435956290861,0
1286,svc1,0.16488488795647196,0.15262227351471638,-1.2951365695266828,0
1287,svc1,0.2217306914096772,0.2002684529995974,-1.1395349509565504,0
1288,svc1,0.2149321149004978,0.1946882027217065,-1.1567505657252535,0
1289,svc1,0.13528738808861238,0.12688582424671405,-1.389502622449295,0
1290,svc1,0.34589067633065873,0.29705600677284905,-0.869516913891928,0
1291,svc1,0.24488380641790575,0.21904219738293657,-1.0832124923968542,0
1292,svc1,0.23321698545109118,0.20962619041140054,-1.1111664810242703,0
1293,svc1,0.2140904240766177,0.19399517427585086,-1.1589049368246864,0
1294,svc1,0.3992740438833024,0.33595356204945476,-0.7718938873956558,0
1295,svc1,0.24382248099726597,0.21818928397138126,-1.0857213752266024,0
1296,svc1,0.3749696310013533,0.318431644330153,-0.815283457996074,0
1297,svc1,0.4856034216372511,0.3958210342559489,-0.6296430881704977,0
1298,svc1,0.4691046114948593,0.38465310738248315,-0.6555580352975873,0
1299,svc1,0.4010785762096156,0.3372423515848436,-0.7687374205064574,0
1300,svc1,0.49433202323064046,0.4016792997909832,-0.6161499989506181,0
1301,svc1,0.19277800671299325,0.1762850459290141,-1.215275699775927,0
1302,svc1,0.31463637113642595,0.2735601035393316,-0.9310088043346941,0
1303,svc1,0.27078067684779555,0.23963141779541242,-1.0239443407344606,0
1304,svc1,0.31486643177935303,0.27373508767949606,-0.9305428465758712,0
1305,svc1,0.44713930938351276,0.36958871764102874,-0.690938067486933,0
1306,svc1,0.3538680751476156,0.3029657363218803,-0.854370122427039,0
1307,svc1,0.246610145801867,0.2204279841384659,-1.0791457152101638,0
1308,svc1,0.23692914341545923,0.21263181077980442,-1.1021812673485598,0
1309,svc1,0.2273425964395911,0.20485134145779715,-1.1255655434790586,0
1310,svc1,0.4350551198877026,0.3612032595454679,-0.7108563653269838,0
1311,svc1,0.32004692100530857,0.2776672821826705,-0.9201050093321819,0
1312,svc1,0.35706120181484624,0.30532148065727277,-0.8483657387802547,0
1313,svc1,0.4919755103400787,0.40010108766567776,-0.6197783787301503,0
1314,svc1,0.42316020026941265,0.35287989201880204,-0.7307953637701713,0
1315,svc1,0.4014573291655903,0.33751264461306435,-0.7680760117476103,0
1316,svc1,0.36997145859072744,0.31478990647756616,-0.8244177380291936,0
1317,svc1,0.22548566432715644,0.20333722610215232,-1.130164358408591,0
1318,svc1,0.6351374071180468,0.49172684186875854,-0.416054316613437,0
1319,svc1,0.3527823679528864,0.3021634847746016,-0.8564192282707267,0
1320,svc1,0.5723323315427841,0.45256007849757124,-0.5015583762954413,0
1321,svc1,0.2533266244283764,0.2258013158696673,-1.063486795450579,0
1322,svc1,0.3126555991750977,0.27205226020939344,-0.9350292319440198,0
1323,svc1,0.41467541380018536,0.3469001152408911,-0.7452281012474907,0
1324,svc1,0.21722545333552223,0.19657405020514965,-1.1509066047477372,0
1325,svc1,0.2524833026721436,0.2251282226881362,-1.0654389044398167,0
1326,svc1,0.4085053458853251,0.3425291037728278,-0.7558370725749944,0
1327,svc1,0.3230114797157701,0.2799105621290133,-0.9141782577221108,0
1328,svc1,0.1676806433928753,0.15501942526681758,-1.2867767311971006,0
1329,svc1,0.2884059910628439,0.25340578846630274,-0.9855632036087925,0
1330,svc1,0.26111215850468045,0.23199399712319319,-1.0456494540184758,0
1331,svc1,0.3331121042592188,0.2875161368796495,-0.8942308180352275,0
1332,svc1,0.08101201025743682,0.07789764891675517,-1.6027833251898465,0
1333,svc1,0.509008516368575,0.4114528234865357,-0.593786479375558,0
1334,svc1,0.3502606240451009,0.30029762866587184,-0.8611935365024285,0
1335,svc1,0.2263001860970714,0.20400165754076247,-1.128144305651883,0
1336,svc1,0.2144730479376447,0.19431027731400657,-1.1579249423587752,0
1337,svc1,0.35404848812179834,0.3030989848694144,-0.8540299926675896,0
1338,svc1,0.18074872722646734,0.16614875185699982,-1.2487884011388208,0
1339,svc1,0.3045069699223264,0.2658251685641412,-0.9517343881319906,0
1340,svc1,0.3987311841304382,0.3355655286360496,-0.7728451549769146,0
1341,svc1,0.2248709823537093,0.20283551792250992,-1.1316917503964568,0
1342,svc1,0.20520182938647424,0.1866470461839709,-1.1819785488052277,0
1343,svc1,0.2864639720256359,0.25189734770363476,-0.989720685702042,0
1344,svc1,0.17317689481094198,0.15971536376676101,-1.2705866593507804,0
1345,svc1,0.11534317059138265,0.10916213387380923,-1.4604541171902194,0
1346,svc1,0.20722315548248976,0.1883228094360632,-1.176678654552861,0
1347,svc1,0.47894301716140464,0.3913276550360735,-0.6400389866888587,0
1348,svc1,0.35773432621914325,0.3058173739288949,-0.8471041779430174,0
1349,svc1,0.33362050249580427,0.2878974261333654,-0.8932366193535423,0
1350,svc1,0.26093512154008586,0.23185360565132337,-1.0460514267326464,0
1351,svc1,0.28364798665815233,0.249706013987748,-0.9957798384167839,0
1352,svc1,0.16597671620096052,0.15355911877605433,-1.291861573534233,0
1353,svc1,0.3696534343704081,0.3145577402254891,-0.8250014775316709,0
1354,svc1,0.14875205546643397,0.1386761839931743,-1.3451550761032585,0
1355,svc1,0.3152191875508211,0.27400333428788826,-0.9298287893982775,0
1356,svc1,0.21603091545899955,0.19559220711799713,-1.1539458399480955,0
1357,svc1,0.4524941752872793,0.37328219960664893,-0.6822167481386381,0
1358,svc1,0.16378128276810414,0.1516744302515936,-1.2984603739820582,0
1359,svc1,0.34560914676253474,0.29684680774802624,-0.8700553350971229,0
1360,svc1,0.22675191993906801,0.20436996104804736,-1.1270258973826743,0
1361,svc1,0.20152320487119435,0.1835900892589862,-1.1917062552714832,0
1362,svc1,0.48532654282074256,0.39563464223686895,-0.6300735144262125,0
1363,svc1,0.27788746381701546,0.24520829559693494,-1.0082901533454567,0
1364,svc1,0.3475711678096733,0.29830383710742425,-0.8663085500646809,0
1365,svc1,0.2877368661792245,0.2528863103660991,-0.9869937334395693,0
1366,svc1,0.15392668269097906,0.14317063287086357,-1.3287657448000634,0
1367,svc1,0.5738688655248945,0.45353683364323916,-0.49939989224134684,0
1368,svc1,0.2192428892747318,0.1982300835424081,-1.1457967721321423,0
1369,svc1,0.25530144683907235,0.22737574042566194,-1.058930976131341,0
1370,svc1,0.36496322800980263,0.3111274890870988,-0.8336462832061126,0
